	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YGL202W	YGL202W	680.348177536044	1.17601694107209	0.512393415044405	2.29514452477922	0.0217248431513526	0.0409402851793668
YIL142W	YIL142W	1286.15480721412	0.940511231844533	0.409842502506589	2.29481136312701	0.0217439371599478	0.0409630877921564
YNL122C	YNL122C	83.0843598733367	-1.33345371305573	0.581119461636929	-2.29462924765862	0.0217543806512334	0.0409695843968726
YER103W	YER103W	4599.5981223206	-3.68738022199305	1.60732680238724	-2.29410734426657	0.0217843336143483	0.0410128068078554
YAL020C	YAL020C	119.178718695193	-1.19802857880675	0.522535157833805	-2.29272339065803	0.0218639350062754	0.0411494432299984
YIL078W	YIL078W	3107.5573662622	0.940589728469021	0.410397717758727	2.29189804857052	0.0219115269026452	0.0412257671277844
YOR123C	YOR123C	823.238222507837	-0.925347082276347	0.404006557384184	-2.29042589869749	0.0219966396269666	0.0413726134538033
YDR265W	YDR265W	130.441263327463	-1.16329741443095	0.508253544284397	-2.28881318686884	0.0220902089597308	0.0415352660921809
YDL224C	YDL224C	196.045586366399	1.0481095516257	0.458242354661682	2.28723849064437	0.0221819065063812	0.0416942960230664
YMR172W	YMR172W	225.077730924549	1.04533362465506	0.457054105881275	2.28711133146805	0.0221893256510128	0.0416948605511653
YMR106C	YMR106C	89.5625085979018	-1.25888182470331	0.550583795226576	-2.2864491029658	0.0222279984896513	0.0417541331474944
YHR180W	YHR180W	50.5850496015827	-1.49177329814398	0.653859001463387	-2.28149080276524	0.0225194203336744	0.0422879913095002
YHR108W	YHR108W	672.92233461778	-0.984769166373951	0.431900063376575	-2.28008571861525	0.0226026050739762	0.0424305954866277
YPL272C	YPL272C	39.2214807866329	1.4238245367329	0.624538204384091	2.27980374417135	0.0226193308518492	0.042448388593169
YDR494W	YDR494W	498.421170707791	-1.02587372835632	0.450010355848668	-2.27966693437897	0.0226274498245087	0.0424500235817256
YDR453C	YDR453C	71.0797356968446	-1.24680215008115	0.547175237190348	-2.27861581690587	0.0226899128801791	0.0425535766055745
YIR001C	YIR001C	545.778550757158	-0.94552166303764	0.415092551429177	-2.2778574556016	0.0227350717895735	0.0426246208295557
YMR146C	YMR146C	2443.76698329248	0.909845783993344	0.399594924734245	2.27692027019224	0.0227909871945027	0.0427157798394247
YMR171C	YMR171C	485.660067440444	1.01302705233153	0.445031207728584	2.27630564944415	0.0228277222260038	0.0427709434029764
YHR057C	YHR057C	391.998396385267	-1.01509996069677	0.445985325464039	-2.27608376943922	0.0228409963184043	0.0427821283776443
YNCB0019C	YNCB0019C	86.093485461196	-1.23983162752927	0.544807487191785	-2.2757242818376	0.0228625170943504	0.0428087476411797
YKL010C	YKL010C	883.203002160894	-0.962304463796837	0.423664540698541	-2.27138306691937	0.0231237985731349	0.0432841445327105
YMR190C	YMR190C	86.3989606480773	-1.21247885466304	0.533916199657483	-2.27091602659906	0.023152061873218	0.0433232033199482
YIL056W	YIL056W	1110.07562968913	1.13826823187647	0.501329496819353	2.27049922076823	0.0231773105210018	0.0433565978031005
YDR077W	YDR077W	24025.7844707137	-1.02047053832346	0.449511686270287	-2.27017576960138	0.0231969205406949	0.0433794264389687
YDR034C-D	YDR034C-D	16.7261665245276	2.00656619625478	0.884044950349916	2.26975584834296	0.0232224007871884	0.0434132146219478
YNL047C	YNL047C	107.752957712398	1.10201237591564	0.485995540798119	2.26753598213243	0.0233575033969381	0.0436518498391406
YBL066C	YBL066C	293.356990371125	-1.00105242549373	0.441758761419932	-2.26606128257892	0.023447631367724	0.0438017948322741
YNL307C	YNL307C	329.711801620379	-1.03058648195765	0.454808569337622	-2.2659785928365	0.0234526939720013	0.0438017948322741
YCR007C	YCR007C	179.269693531092	-1.20856476364631	0.534004679341364	-2.26321006238549	0.0236227432331944	0.0441053258262095
YEL014C	YEL014C	27.0479623965701	1.58519979484163	0.70076487412695	2.26209939077861	0.0236912632429487	0.0442191615085884
YPL018W	YPL018W	91.6391874377403	-1.28752451991243	0.570169871376412	-2.25814197583661	0.0239368093836038	0.0446632343293302
YER063W	YER063W	912.697566540416	0.936600845273393	0.414893482569626	2.25744892272733	0.0239800376768435	0.0447296435265199
YLR323C	YLR323C	222.423615525663	1.02977631201055	0.456358423198442	2.25650773528674	0.0240388514180967	0.0448250725105992
YCL009C	YCL009C	1240.67567467939	-0.947586091197224	0.420189599660267	-2.25513932749256	0.0241245847950862	0.0449669992824138
YJR051W	YJR051W	320.125378854949	-0.99639768178312	0.441852103766368	-2.25504795222152	0.0241303190617427	0.0449669992824138
YDR069C	YDR069C	320.138391859319	-0.975967440732734	0.433214445589722	-2.25285063937371	0.0242685680350693	0.0452102426785627
YCR052W	YCR052W	273.071521801951	0.975891594462708	0.433248397324752	2.25249902939907	0.0242907539860158	0.0452371847682336
YMR216C	YMR216C	768.939027802932	0.959985643894779	0.426304880664305	2.25187579930787	0.0243301218723756	0.0452817044189716
YHR074W	YHR074W	502.337509197941	-0.972489414033584	0.431854060596465	-2.25189364363139	0.0243289939225229	0.0452817044189716
YML019W	YML019W	157.030373259817	1.0936582393469	0.485899987826571	2.25078877700497	0.0243989187056969	0.0453953198409361
YAR015W	YAR015W	1155.25104972716	1.08174076770252	0.480678031126475	2.25044769607515	0.0244205401848043	0.0454211190417272
YGL130W	YGL130W	295.852732951135	0.970922739723373	0.431643424243366	2.249362981552	0.0244894117880603	0.0455347570929109
YFR023W	YFR023W	3.89919567298472	-4.67754427489469	2.08086845147845	-2.24788081705564	0.0245837906937514	0.0456957353517302
YOR039W	YOR039W	460.200040666891	0.93165259488533	0.414528686797575	2.24749848335654	0.0246081873985842	0.0457265715715443
YML008C	YML008C	523.869293001019	-1.41825390298498	0.631102430881341	-2.24726420559714	0.0246231470193195	0.045739857942326
YGR236C	YGR236C	2559.55098951851	-3.76988524837303	1.67775217502643	-2.24698576135873	0.0246409371017094	0.0457583920750513
YMR032W	YMR032W	43.0072848316095	-1.66364406260554	0.740741530682684	-2.24591708942293	0.0247093190456052	0.0458708341204785
YJL002C	YJL002C	430.456997740194	0.95841176172253	0.42693793104176	2.24485034483569	0.0247777415422185	0.045983280168813
YEL049W	YEL049W	17.9594725411389	-2.37909204030969	1.05994888633656	-2.24453468556622	0.024798019810627	0.0460063357715687
YBR262C	YBR262C	292.107137061024	-1.07574660626329	0.479716547291574	-2.24246299681935	0.0249314642513443	0.0462392609626737
YOR266W	YOR266W	75.555556114899	-1.23692598495788	0.551626931777464	-2.24232341407305	0.0249404775633434	0.0462413349441287
YHL028W	YHL028W	46.8326746611864	-1.37272179260197	0.6122657259149	-2.24203598944026	0.0249590463945362	0.0462611185863287
YIL150C	YIL150C	80.3002309067932	-1.29181794825342	0.576274886697418	-2.24166969283829	0.0249827280325928	0.0462903632037002
YJL194W	YJL194W	49.6152306079156	1.3732706151908	0.612681806146473	2.24140916445377	0.0249995834307447	0.0463069450201999
YGR134W	YGR134W	168.717781292203	1.05834871616396	0.472277505421023	2.2409466976846	0.025029527884615	0.0463477536579798
YPR180W	YPR180W	282.782592053946	-0.989180044165082	0.441555494942628	-2.24021681418234	0.0250768505975684	0.046420706052452
YIL147C	YIL147C	196.608520523721	0.995060968335742	0.444262188464946	2.2398056692017	0.0251035416767746	0.0464554324173362
YOR034C-A	YOR034C-A	14.3596070798114	-2.25447479668771	1.00731028610838	-2.23811354632107	0.0252136514961296	0.0466444588796055
YGL200C	YGL200C	616.23877094694	-1.18349803434801	0.528845135893074	-2.23789149984221	0.0252281314866619	0.0466565096676282
YIL121W	YIL121W	56.1010158152822	1.3405149810624	0.599188457099672	2.23721763191344	0.0252721195208142	0.046723107333778
YHR060W	YHR060W	224.246441436119	-1.00288736548764	0.448366467046953	-2.2367581859832	0.0253021487884577	0.046763864138213
YMR293C	YMR293C	46.7690913303924	1.32230252647839	0.59133204460547	2.23614217856333	0.0253424593299577	0.046808825069556
YCR008W	YCR008W	792.392760832305	0.893540712156226	0.399575841520262	2.23622306282727	0.0253371632252763	0.046808825069556
YGL207W	YGL207W	553.996755676666	-1.00236015544612	0.449620596935633	-2.22934661418463	0.0257908513644131	0.0476220102274173
YLR187W	YLR187W	136.149838558092	1.18021063574255	0.530304552338215	2.22553366841521	0.0260454335192748	0.0480549448238275
YML107C	YML107C	173.021611110682	1.02596606476898	0.461011668317765	2.22546658854154	0.0260499316741766	0.0480549448238275
YNL012W	YNL012W	60.5298828136757	-1.28868508634779	0.579042231779404	-2.22554593710314	0.0260446108941987	0.0480549448238275
YHR019C	YHR019C	1444.26887239975	1.00225225895304	0.450531554737685	2.22459947236456	0.0261081380992126	0.0481471551785542
YNCO0006W	YNCO0006W	5.58907564133827	-3.86223775900765	1.73873266654775	-2.22129475871419	0.026331003634511	0.0485428669459651
YLR341W	YLR341W	15.9661547213732	1.93719820519645	0.872455590498821	2.22039749219656	0.0263917971397666	0.0486090427193752
YGR154C	YGR154C	652.122794986924	0.919328365601303	0.414005120167473	2.220572453861	0.0263799332562779	0.0486090427193752
YLR182W	YLR182W	305.469541866249	-0.959791471325669	0.432251194640092	-2.22044839488489	0.0263883450307213	0.0486090427193752
YDR366C	YDR366C	14.4941925200167	2.00274553073689	0.90208802170756	2.22012207516723	0.0264104820886184	0.0486281652288708
YBR058C	YBR058C	554.310319036713	-0.977306046653098	0.440327336797382	-2.21949891587769	0.0264528008940641	0.0486907777613242
YKR004C	YKR004C	145.273785351453	-1.09882236956284	0.495674119708636	-2.21682417110811	0.0266351091085581	0.0490109437790841
YER066W	YER066W	62.070807143339	-1.27049321295461	0.573465824785873	-2.21546456308709	0.0267281940791267	0.0491667816336196
YCR073C	YCR073C	150.377234451733	1.03523436508815	0.4678327040773	2.21283026189871	0.0269093500931216	0.0494844783345097
YDR479C	YDR479C	250.673582609986	-0.972361121217784	0.439998427310889	-2.20991953803222	0.0271107470010223	0.049839185557121
YGR184C	YGR184C	662.698568757389	-0.985889504957922	0.446481218762596	-2.20813208602654	0.0272350668993741	0.0500520197143502
YGR211W	YGR211W	2205.57674682605	-1.18662709428985	0.537505798727748	-2.20765449805108	0.0272683670085127	0.050097498610056
YLR364W	YLR364W	37.5401847873097	1.48152356727447	0.67130467904088	2.2069316862072	0.0273188323240395	0.0501744750460643
YNL151C	YNL151C	374.216520495802	0.921902067630945	0.41812615860112	2.20484188483986	0.0274651917468411	0.0504274696116766
YBR302C	YBR302C	23.0479121494246	-1.75743512014417	0.797257471946201	-2.20435076745541	0.0274996851942885	0.0504749784340169
YOR016C	YOR016C	212.908056785507	-0.997524222763174	0.452575801658252	-2.20410419449784	0.0275170172407893	0.0504909680386288
YNL024C	YNL024C	18.6149204025669	1.80582684326287	0.819906218159617	2.20247975105771	0.0276314379228921	0.0506850397476914
YBR121C	YBR121C	2234.25576294853	0.984498127654858	0.447039235258104	2.20226335857622	0.0276467108566281	0.0506971776729088
YJR130C	YJR130C	322.620829938653	-0.947962283398555	0.430489634780934	-2.20205600044459	0.0276613529784331	0.0507081516102294
YHR079C-A	YHR079C-A	2.29602329178057	5.42623038622092	2.46438723757274	2.20185785070263	0.0276753511192218	0.0507179385185489
YGR174W-A	YGR174W-A	5.79604235022759	-3.91184452756682	1.77744623361518	-2.2008229861392	0.0277485576650344	0.0508361908802335
YIL149C	YIL149C	482.620285457683	0.900531242363678	0.409264208701396	2.20036647040571	0.0277809047292635	0.050869234590881
YNCG0049W	YNCG0049W	34.6080633027991	-1.4930791653561	0.678572626053391	-2.20032330811798	0.0277839647355691	0.050869234590881
YCR095C	YCR095C	191.640924458613	-0.993096402161992	0.451578194993195	-2.19916819096404	0.0278659652260948	0.0510034244778867
YML109W	YML109W	67.0667904340808	1.41320200553616	0.642703673195423	2.19883916099303	0.0278893608484279	0.0510302988095102
YHR214C-E	YHR214C-E	3.79916888353961	-4.63877699895479	2.11011164448276	-2.19835619176059	0.0279237329681993	0.0510772342269654
YHR130C	YHR130C	12.050089171046	2.13828758991845	0.973205290874569	2.19715984897378	0.0280090320100905	0.0512172652148299
YML049C	YML049C	139.789078128834	-1.0429386474312	0.474802201217421	-2.19657500482736	0.0280508129750288	0.0512776565526666
YAL024C	YAL024C	67.1289120056891	1.24299833451926	0.566787035170639	2.19306063369117	0.0283030108156963	0.051722538017951
YFL048C	YFL048C	324.671695257586	0.947244962181386	0.432098896455383	2.19219481917653	0.0283654423991369	0.0518055389205898
YHR154W	YHR154W	38.5557396458341	-1.48693317563655	0.678288046311379	-2.19218543467292	0.0283661197401966	0.0518055389205898
YPR153W	YPR153W	82.5228806464852	-1.2441628450801	0.567655914133321	-2.19175527657392	0.0283971820279182	0.0518461019755351
YGL181W	YGL181W	497.567366864881	-0.917702249228293	0.418730821150149	-2.19162813644239	0.0284063685944537	0.0518467126387395
YPL187W	YPL187W	12.155016747556	-2.64514186542007	1.20706694694911	-2.19137958512221	0.0284243351753485	0.0518633430286654
YER069W	YER069W	405.165138766584	1.03136839266675	0.471186590050222	2.18887467182973	0.0286059504582648	0.0521673812144163
YOL049W	YOL049W	269.035734390543	-1.02651082264935	0.468975721512275	-2.18883574471453	0.0286087806830639	0.0521673812144163
YAR068W	YAR068W	19.7099628517443	-2.24747560376413	1.02690253083271	-2.18859681058694	0.0286261578496882	0.0521828218255909
YOR267C	YOR267C	1172.01624489	-0.887888773468862	0.405834247034257	-2.18781135391443	0.0286833465017971	0.0522708028814642
YLR250W	YLR250W	701.01252622816	-0.905545082755263	0.41405753625812	-2.18700302121962	0.0287423034433371	0.0523619506275663
YNCP0008C	YNCP0008C	2.60064970103765	5.41249227356755	2.47550818178264	2.1864166369549	0.0287851375247214	0.0524086451248687
YDR128W	YDR128W	212.263058735452	-1.01741660078335	0.46533720860582	-2.18640715156134	0.0287858308633605	0.0524086451248687
YDR511W	YDR511W	153.868728603111	-1.13655012874885	0.520414242256776	-2.18393355996599	0.0289671305389772	0.0527223379635766
YDR124W	YDR124W	74.564551496538	-1.27884541616231	0.585702105129425	-2.18344002004179	0.0290034214905739	0.0527719911992207
YLR439W	YLR439W	139.888224762363	1.20292304593708	0.550994386630623	2.18318566418263	0.029022140049377	0.0527896503941619
YHR183W	YHR183W	499.489072393425	1.12637189434606	0.516346684312982	2.18142563623651	0.0291519491771848	0.0530093034246419
YGL133W	YGL133W	543.314790346485	0.894185226207257	0.409955922488095	2.1811740656905	0.0291705442675799	0.0530266535615194
YCR034W	YCR034W	220.905052402613	1.19766093107835	0.549643519546301	2.17897762547432	0.0293333304052899	0.0533060242580773
YOR044W	YOR044W	194.67897012206	1.21376146284466	0.557118127838753	2.17864291645517	0.029358205401265	0.053334680221839
YLR100W	YLR100W	341.552863859956	-0.991650084026661	0.455210738415034	-2.17844176409242	0.0293731634260988	0.0533453079648561
YDR221W	YDR221W	179.567600218339	-1.02521252390331	0.470698097811198	-2.17806812619527	0.0294009651632199	0.0533792476630436
YMR269W	YMR269W	312.792967235765	1.23548848519485	0.567417747725502	2.17738780668619	0.0294516446751879	0.0534546894523011
YMR071C	YMR071C	289.564643747307	-0.936116622453502	0.430205478146993	-2.17597559772042	0.02955708527311	0.0536294449952309
YLR145W	YLR145W	80.0062355297678	1.13434928333983	0.521530743975186	2.1750381860399	0.0296272549462882	0.0537401152742057
YPR082C	YPR082C	158.402665495527	-1.03180515001717	0.474566091627573	-2.17420748810453	0.0296895562745665	0.0538197867843195
YBR054W	YBR054W	3897.1922306215	-1.08174301076134	0.497528648915968	-2.17423260573694	0.0296876708324706	0.0538197867843195
YMR096W	YMR096W	62.1016308157229	-1.32007967832154	0.607263294328812	-2.17381766796984	0.0297188311239872	0.0538561862293295
YMR208W	YMR208W	187.037228456677	-0.987360278428816	0.454698787202737	-2.17146010989596	0.0298964093614006	0.05416123403332
YDR126W	YDR126W	95.3246783325522	1.14998498139013	0.529941263482623	2.17002347360677	0.0300050677328194	0.0543412744932354
YJL053W	YJL053W	270.600361104699	-0.959189677120105	0.442311249126151	-2.16858530958713	0.0301141814688191	0.0545220280874416
YGL126W	YGL126W	170.161455994278	1.10625788014439	0.510253376978143	2.16805596994957	0.0301544283194244	0.0545611636289369
YCR028C	YCR028C	212.55425966458	0.960912937307246	0.44319770358945	2.16813609259441	0.0301483334522554	0.0545611636289369
YGR016C-A	YGR016C-A	9.66213083391326	2.31404226506983	1.06914401921062	2.16438779387117	0.0304345998242426	0.0550510967172912
YGL228W	YGL228W	891.215431214897	-0.959191936540692	0.443594728438952	-2.16231590469114	0.0305938346192452	0.0553220405572457
YOR131C	YOR131C	207.332329172903	-1.08598460723873	0.502751104112685	-2.1600839826208	0.0307661687510642	0.0556164970293157
YOR023C	YOR023C	558.215486380454	-0.936443252412349	0.433573018318676	-2.15982824771643	0.0307859680162616	0.0556351171463265
YMR088C	YMR088C	221.875086907381	-1.00807253717682	0.466780017355279	-2.15963087470719	0.0308012563211667	0.0556455762717684
YBR125C	YBR125C	192.461449706755	-1.01498079098419	0.470098920214179	-2.15907917959428	0.0308440246218171	0.0557056590225046
YDR391C	YDR391C	202.978229116078	-1.01522858919596	0.470661130298486	-2.15702662455281	0.0310035900080139	0.0559765803566392
YOR152C	YOR152C	200.82375974758	-1.28902255203382	0.597814132760648	-2.15622629408449	0.0310659993284424	0.0560719747509051
YPL032C	YPL032C	256.710970496481	1.12743164233792	0.522977648613435	2.15579316884206	0.0310998191350258	0.056108669523181
YNL325C	YNL325C	105.840868387936	-1.09294718119382	0.506998534291952	-2.15572059339417	0.03110548914833	0.056108669523181
YER176W	YER176W	316.047594499581	0.942291735713868	0.43743489872102	2.15413022250615	0.0312299610256433	0.0563158502854658
YMR076C	YMR076C	124.175732775227	-4.46192968220806	2.07179980366437	-2.15364905157163	0.0312677044389449	0.0563665573711605
YIR010W	YIR010W	255.197391737455	0.93380333617176	0.434061823873575	2.15131413271613	0.0314514135132688	0.0566802858299125
YPR035W	YPR035W	6902.54888720561	-0.914430297236708	0.425707780354738	-2.14802345513799	0.0317118922134501	0.0571321294045454
YMR092C	YMR092C	676.954780174481	-0.867899607642502	0.404473649527869	-2.14575067783916	0.0318928755978786	0.0574405204110624
YMR158C-A	YMR158C-A	13.2420031451567	-2.35568902036744	1.09881147212641	-2.14385186187466	0.0320447583322852	0.0576963263302166
YMR198W	YMR198W	59.1259160680321	1.27829993802392	0.59643745547551	2.14322545690024	0.0320949990998453	0.0577690257307295
YIL005W	YIL005W	498.280827155296	-0.929086041408873	0.43399379598272	-2.14078184989968	0.0322916342968376	0.0581051004843557
YDR493W	YDR493W	65.4497329143709	1.26973352433903	0.593199432426898	2.14048337697204	0.0323157227812681	0.0581305860964028
YEL034W	YEL034W	9624.72300117593	0.853063214973746	0.398587362830529	2.14021641056505	0.0323372815504868	0.0581515069208477
YHR132C	YHR132C	702.87490424033	-0.900142650059289	0.420667607754688	-2.13979549046763	0.032371297821283	0.0581948101102685
YDL217C	YDL217C	119.092321923871	1.08189046048039	0.50564257448695	2.13963482323088	0.0323842900780747	0.0582003028497341
YKL057C	YKL057C	307.20330854471	0.908080954561584	0.424669972330858	2.13832155256342	0.0324906544911608	0.0583735470413279
YGL012W	YGL012W	503.438497120668	1.14576800389325	0.535950877149089	2.13782279821612	0.0325311279351606	0.058410428055253
YLR144C	YLR144C	129.329409829155	1.01654286308997	0.47550259576589	2.13782820985999	0.0325306885537341	0.058410428055253
YHR176W	YHR176W	118.346991539299	-1.09543228513095	0.512732420058117	-2.13645995899145	0.0326419413406472	0.0585914343953939
YMR175W	YMR175W	1038.17547377318	-4.02953896196444	1.88671123343827	-2.13574758582487	0.0326999934441727	0.0586776536772424
YER144C	YER144C	359.543732797702	-1.1362106029001	0.532089392316989	-2.13537540741503	0.0327303578344886	0.0587141518641959
YKL023W	YKL023W	225.859854631712	-0.964682959927215	0.451846264111149	-2.13498049347579	0.0327626035149874	0.0587540014657934
YNL129W	YNL129W	58.0099651951279	-1.24042695982259	0.581046415930724	-2.13481561165069	0.0327760745632548	0.0587601679574481
YDR297W	YDR297W	448.799020304871	0.944712181129375	0.442819792104762	2.13340098607398	0.0328918462452704	0.0589316437621746
YER042W	YER042W	144.256207151133	-1.03683211168065	0.485996395736981	-2.13341522853963	0.0328906789123263	0.0589316437621746
YOL068C	YOL068C	823.520636997891	0.879069424283355	0.412086330282213	2.13321665797876	0.0329069572411572	0.0589406876334734
YBR182C-A	YBR182C-A	4.21720791371342	3.82885483093784	1.79740220429266	2.13021594264965	0.0331537894444366	0.0593646422427591
YER025W	YER025W	1365.1200878892	0.860578044053666	0.404063862896268	2.12980700101507	0.0331875504575998	0.0594069324664309
YDL144C	YDL144C	532.692236276158	-0.898834795646533	0.422288609048268	-2.12848458705121	0.0332969265250986	0.0595845092140246
YKL049C	YKL049C	140.648082497711	-1.09935292416877	0.516716038403763	-2.12757654584302	0.0333722085568187	0.0596931211777323
YJR057W	YJR057W	146.938666734726	-1.20537096782512	0.566565060558511	-2.12750670970936	0.0333780044147299	0.0596931211777323
YER039C-A	YER039C-A	70.2386412854996	-1.31000269733211	0.616173823981151	-2.12602782907601	0.0335009424206142	0.059894694675683
YGL154C	YGL154C	117.485380816273	-1.14755286362329	0.540237313514206	-2.12416439019834	0.0336563997581204	0.0601542671294817
YPL099C	YPL099C	168.714003976049	-1.01744683336901	0.479300369287011	-2.12277498321674	0.0337727121351991	0.0603437385527337
YAL031C	YAL031C	217.0071605919	-0.965003350377771	0.454671543431047	-2.1224186213539	0.0338025998271918	0.0603787213137733
YDL182W	YDL182W	658.525474779718	0.970066912722341	0.457343867858788	2.1210887056692	0.0339143382272344	0.060559841157595
YPR118W	YPR118W	148.540062215085	1.01397422239779	0.478277803083315	2.12005285602007	0.0340015880798066	0.0606971354414591
YGR279C	YGR279C	1328.17459678363	-1.1257274939551	0.53116124401601	-2.11937054263163	0.0340591642596122	0.0607740001154497
YNCO0014C	YNCO0014C	59.327194251257	-1.2525170560006	0.591005991234321	-2.1192967153932	0.0340653990744445	0.0607740001154497
YDR044W	YDR044W	95.9820143506564	-1.24366652848536	0.587147842443774	-2.11814885210016	0.0341624633320564	0.0609286077149374
YGR243W	YGR243W	1450.6111790878	-1.13279770460503	0.534936380633532	-2.11763070453994	0.0342063556887082	0.0609883181944487
YOR054C	YOR054C	454.93211099723	-1.08701925795157	0.51335319871138	-2.11748803880099	0.0342184493832953	0.0609913140711992
YGL098W	YGL098W	260.884652925769	-0.942398506479288	0.445184514314847	-2.11687171538226	0.0342707367737992	0.0610659279842233
YIL048W	YIL048W	485.742975613124	0.952848730713455	0.450220834378355	2.11640301371016	0.0343105459835045	0.0611182688033411
YLR313C	YLR313C	19.459641227591	1.73870467126599	0.821853772123353	2.11558884346768	0.0343797915309193	0.0612229975666142
YAR019C	YAR019C	169.764137289974	-1.00461161241726	0.47510212551021	-2.11451719214772	0.0344711179587328	0.0613669720013063
YKL126W	YKL126W	474.428137988435	-0.904510419402218	0.427899733838717	-2.11383730316398	0.0345291656840547	0.0614516327594981
YJL056C	YJL056C	74.8828187570571	1.25224174036841	0.592545277918328	2.11332667229694	0.0345728173405502	0.0615106291505475
YPR109W	YPR109W	233.92262468602	-0.96073176972533	0.454679253198086	-2.11298792053478	0.0346018017870456	0.0615435022978215
YNL263C	YNL263C	189.291259396643	1.0343458702374	0.489690798780464	2.11224281283895	0.0346656281073848	0.0616383071721168
YNR058W	YNR058W	29.5157800134853	1.42585228157	0.675546385861742	2.11066525024947	0.034801094855969	0.0618603983524767
YPL209C	YPL209C	15.0927363242881	1.89319815659525	0.897392619445027	2.10966539680932	0.0348871870420442	0.061994616051351
YLR164W	YLR164W	129.730754672584	-3.60029505480993	1.70692227207541	-2.10923198654641	0.0349245622109815	0.0620422083317314
YGL153W	YGL153W	280.193532975637	-0.948872230981321	0.449961472698963	-2.10878550398946	0.0349631004151587	0.0620918372139431
YPL048W	YPL048W	1998.16296668621	-0.909496887396237	0.431337012120184	-2.10855285273507	0.0349831961254361	0.0621086934545861
YJL013C	YJL013C	150.121272231857	-0.991518122066938	0.47087215704377	-2.10570556622394	0.0352299360327526	0.06252779858904
YFL037W	YFL037W	935.621741736695	-1.0319241807125	0.490236461630603	-2.10495191908036	0.035295493587182	0.062625175989132
YBR199W	YBR199W	723.825321366176	-0.85537532071035	0.406513843359567	-2.10417267377967	0.0353633872970716	0.0627266382189426
YPL129W	YPL129W	592.407542181692	0.908741775662081	0.43230156001819	2.10210154139588	0.0355443818967026	0.0630095171818968
YJR122W	YJR122W	164.7887554736	-1.01842812942315	0.484477141935964	-2.10211801810406	0.0355429388976225	0.0630095171818968
YFR041C	YFR041C	186.261686723631	-1.08465148269352	0.51625901624	-2.10098312779739	0.0356424473614866	0.0631642403014302
YGL253W	YGL253W	827.911354686904	1.55242510670693	0.739860850419694	2.09826632376386	0.0358816256334824	0.063568869127437
YCR027C	YCR027C	121.193579028582	1.15015912982618	0.54821218941272	2.0980181616507	0.0359035410520982	0.0635884608231446
YCR014C	YCR014C	118.050923752564	1.07973773379154	0.514988422355896	2.09662525781087	0.0360267615831624	0.0637874070715182
YDL226C	YDL226C	180.847379411705	1.20600286201133	0.575458874350755	2.09572380541002	0.0361066988506046	0.0639096207821068
YIL132C	YIL132C	23.9266356327499	1.55489712414955	0.742630396304566	2.09376983744126	0.0362804882995915	0.0641978308068603
YIR013C	YIR013C	4.03694729370204	3.66534543026046	1.75102112415928	2.09326168581793	0.0363258008677063	0.0642446100039565
YDR372C	YDR372C	567.861928198608	0.858365329823894	0.410067889529134	2.09322736976437	0.0363288626144962	0.0642446100039565
YMR192W	YMR192W	115.587644425902	1.03534098249732	0.494653433276356	2.09306337093366	0.0363434979548849	0.0642510919172233
YMR185W	YMR185W	243.711947475721	0.974514322414681	0.465647738694929	2.09281446345246	0.036365720187713	0.0642515906906289
YKL184W	YKL184W	323.698962464372	-0.889582910726103	0.425063722492578	-2.09282247261559	0.0363650049566663	0.0642515906906289
YJR133W	YJR133W	280.046733617699	-1.01281557667171	0.484095498722168	-2.09218135542505	0.0364222956872022	0.0643321428950371
YPL088W	YPL088W	350.210738688644	0.934016967477389	0.446898411169428	2.089998407095	0.0366179427934873	0.0646192500576846
YKL133C	YKL133C	195.365692736096	-1.10951162426186	0.530857805412672	-2.09003543500573	0.0366146167107552	0.0646192500576846
YDR003W-A	YDR003W-A	66.6777190119768	-1.20703638485888	0.577482192346063	-2.09017074614059	0.0366024643917682	0.0646192500576846
YHL025W	YHL025W	311.12336026611	-0.901382730470462	0.431500754684993	-2.08894821314622	0.0367123851424446	0.064766397523885
YDR476C	YDR476C	590.186871821601	-0.898503461892369	0.430495871910324	-2.08713606916894	0.0368758364375292	0.0650351623049106
YMR011W	YMR011W	73.4561901487424	-1.21676870620716	0.583121413126965	-2.08664727244757	0.0369200307877667	0.0650935040108217
YMR163C	YMR163C	81.7626267994657	-1.18531205196382	0.568149688428663	-2.08626718645583	0.0369544272701742	0.0651345412342493
YJL206C	YJL206C	108.564090393159	-1.12143883393503	0.53779727752278	-2.08524453507953	0.0370471092406333	0.065278254760045
YJL197W	YJL197W	258.006608523334	0.908632355813937	0.435921994708155	2.08439208584154	0.0371245171309417	0.0653949764920076
YDR524W-C	YDR524W-C	1537.45928208828	1.05609801660776	0.506730594326782	2.08414101779436	0.0371473419644762	0.0654155086848878
YNL255C	YNL255C	1776.64696769731	0.8152200680058	0.391315817073687	2.08327911225804	0.0372257895429263	0.065533949309564
YDL010W	YDL010W	104.548435316582	-1.17300570192842	0.56390334647356	-2.08015382292721	0.0375114261567904	0.0660169540265389
YOR346W	YOR346W	139.297285752801	0.961412919242108	0.462480549465447	2.07881806132895	0.0376340761722194	0.0662129120278429
YFL025C	YFL025C	109.567328894819	1.01355474722684	0.487708793571665	2.07819658080022	0.0376912569014413	0.0662936011026251
